Unnamed: 0,fecha_crimen,LONGITUD_X,LATITUD_Y
0,2018-01-03,-74.10557493761999,4.649863185807224
0,2018-01-03,-74.10557494173592,4.707857639964253
0,2018-01-03,-74.10158084432241,4.645866818039936
0,2018-01-03,-74.09958306813186,4.603868755614557
0,2018-01-03,-74.09557255820089,4.579860943432003
0,2018-01-03,-74.09558302787632,4.613854684172575
0,2018-01-03,-74.09557670452254,4.693856236173641
0,2018-01-03,-74.08558310087369,4.677860032582572
0,2018-01-03,-74.08358129136826,4.5878571506297074
0,2018-01-03,-74.08157454378312,4.585864628475632
1,2018-01-03,-74.08158515451984,4.585860024121383
0,2018-01-03,-74.08157444822021,4.6858629661889895
0,2018-01-03,-74.07557742150617,4.677864730688274
0,2018-01-03,-74.07357367272843,4.595856045494322
1,2018-01-03,-74.07358550518443,4.5958593477695
0,2018-01-03,-74.071589001732,4.603868231764278
0,2018-01-03,-74.0695880355261,4.631851267867592
0,2018-01-03,-74.06758045510183,4.595862912597328
1,2018-01-03,-74.06757538011522,4.595866430153068
0,2018-01-03,-74.06757832150677,4.673861814251605
0,2018-01-03,-74.06557393620763,4.6878597486916185
0,2018-01-03,-74.05758790834642,4.655852567257988
0,2018-01-03,-74.05158956790014,4.667851724025356
0,2018-01-03,-74.04958067753284,4.651853927105728
0,2018-01-03,-74.03958455669452,4.669865112157371
0,2018-01-04,-74.18158004150361,4.607852772544942
0,2018-01-04,-74.1815842958826,4.631862812542974
0,2018-01-04,-74.17758995057788,4.641856282476465
0,2018-01-04,-74.15957876369066,4.643853909578741
0,2018-01-04,-74.15758099340178,4.623855464974499
0,2018-01-04,-74.15558353049398,4.641852490655635
0,2018-01-04,-74.15358249696202,4.63185991423432
0,2018-01-04,-74.15357636770135,4.673866262687887
0,2018-01-04,-74.14957877301929,4.603860844863597
0,2018-01-04,-74.1495798740544,4.679858643217731
0,2018-01-04,-74.14357481301967,4.593867024710067
0,2018-01-04,-74.13959027829081,4.595859012673318
0,2018-01-04,-74.13757861533833,4.607864537805282
0,2018-01-04,-74.13757310838419,4.643851994731059
0,2018-01-04,-74.13557573519661,4.601867591051458
0,2018-01-04,-74.13558555589695,4.65786799011823
0,2018-01-04,-74.12958458403877,4.577863903296239
0,2018-01-04,-74.12158613929849,4.621856352457602
0,2018-01-04,-74.11758787882523,4.575868687941159
0,2018-01-04,-74.11758320185218,4.72586496491991
0,2018-01-04,-74.11557998391757,4.545855708864
0,2018-01-04,-74.11558871357333,4.661864662206398
0,2018-01-04,-74.11357357299373,4.667853289289948
0,2018-01-04,-74.10958401210276,4.665868528309523
0,2018-01-04,-74.10757740669563,4.687851018637459
0,2018-01-04,-74.1055843362774,4.53985329870862
0,2018-01-04,-74.10557255438373,4.56385519207328
0,2018-01-04,-74.10358274868558,4.6678552094887005
0,2018-01-04,-74.1035800776586,4.695851236974339
0,2018-01-04,-74.10158204348778,4.623863682925982
0,2018-01-04,-74.09557561054172,4.5698526626074365
0,2018-01-04,-74.09558160621333,4.6758571374213815
0,2018-01-04,-74.0855808988704,4.679864496300416
0,2018-01-04,-74.08357890429633,4.6038613049710575
0,2018-01-04,-74.08157614519348,4.687866977109398
0,2018-01-04,-74.07957962288785,4.603851318327259
0,2018-01-04,-74.07757337539297,4.597857401212024
1,2018-01-04,-74.07757922810958,4.597852940419871
0,2018-01-04,-74.07757504897029,4.601867487838524
0,2018-01-04,-74.07357380978911,4.607861774708977
0,2018-01-04,-74.07157546417386,4.589851498366283
0,2018-01-04,-74.07157404822952,4.619857777299914
0,2018-01-04,-74.06357429039016,4.605854680209336
0,2018-01-04,-74.06358308448746,4.659856106910944
0,2018-01-04,-74.06158191542359,4.677852505763399
0,2018-01-04,-74.05758314303206,4.663851530378509
0,2018-01-04,-74.05558704642483,4.665858857025223
0,2018-01-04,-74.05358230268264,4.661865318052779
0,2018-01-05,-74.19957554988902,4.6378537580572745
0,2018-01-05,-74.18757499710814,4.623860623195322
0,2018-01-05,-74.18358297214793,4.603851782297648
0,2018-01-05,-74.17557761221622,4.623865816324583
0,2018-01-05,-74.17157327012039,4.627866124454268
0,2018-01-05,-74.16958981160705,4.629868698048004
0,2018-01-05,-74.16957369400303,4.689856835997432
0,2018-01-05,-74.16557262153441,4.613852427604377
0,2018-01-05,-74.16358558227901,4.635866304880448
0,2018-01-05,-74.15757274159982,4.639864529847621
0,2018-01-05,-74.15358103136832,4.623851827800649
0,2018-01-05,-74.14558413866523,4.617854481954034
0,2018-01-05,-74.139574684417,4.567851322625055
0,2018-01-05,-74.13957828059418,4.619851942234211
0,2018-01-05,-74.1375770183492,4.593866490017579
0,2018-01-05,-74.13557336564428,4.565860906951164
0,2018-01-05,-74.133589640041,4.599866073525835
0,2018-01-05,-74.13158743760638,4.655860558600307
0,2018-01-05,-74.12558093851383,4.573853694480234
0,2018-01-05,-74.12557678547097,4.587856396506
0,2018-01-05,-74.12158662391569,4.697866695342473
0,2018-01-05,-74.1215746102402,4.69985400588499
0,2018-01-05,-74.11957793347064,4.5878656124885016
0,2018-01-05,-74.11758350212918,4.575853385637895
0,2018-01-05,-74.11558605565673,4.661859718608111
0,2018-01-05,-74.11357628981608,4.7058638515681
0,2018-01-05,-74.11357878185717,4.723863919573063
0,2018-01-05,-74.10958649367868,4.689858379591018
0,2018-01-05,-74.10559038284738,4.7098634779002415
0,2018-01-05,-74.10357304047992,4.621864684485426
0,2018-01-05,-74.10358638361612,4.669857764996775
0,2018-01-05,-74.10157419196584,4.581852040177568
0,2018-01-05,-74.10157744686903,4.685867990364738
0,2018-01-05,-74.09958787952058,4.565861199938654
0,2018-01-05,-74.09559037469432,4.571854504815756
0,2018-01-05,-74.0915883437946,4.555854806516127
0,2018-01-05,-74.08958456733151,4.59186077212322
0,2018-01-05,-74.0875784452442,4.5578614123249
0,2018-01-05,-74.08757537528243,4.5718587444154615
0,2018-01-05,-74.08757281398485,4.673855748119693
0,2018-01-05,-74.08557978438606,4.605868834384181
0,2018-01-05,-74.08357802067628,4.5918637199159615
0,2018-01-05,-74.08158441652589,4.615851138464225
0,2018-01-05,-74.07357948378157,4.597854848757233
1,2018-01-05,-74.07358329670102,4.597863333268295
0,2018-01-05,-74.07357481010735,4.603851880419051
0,2018-01-05,-74.07357824055687,4.605865731616097
0,2018-01-05,-74.07358759651706,4.611858830390313
0,2018-01-05,-74.07158737661808,4.593861193550619
1,2018-01-05,-74.07158210347993,4.593863601733125
0,2018-01-05,-74.07158611706846,4.59785191513726
1,2018-01-05,-74.07158740651269,4.597866417163547
0,2018-01-05,-74.06957254663362,4.651853450448785
0,2018-01-05,-74.06557309911993,4.637866049497938
0,2018-01-05,-74.05758967272924,4.661859382666895
1,2018-01-05,-74.05758798366594,4.661855789164347
0,2018-01-05,-74.05758538156843,4.665855013830095
0,2018-01-05,-74.05358352079257,4.6498656407513055
0,2018-01-05,-74.04558654102401,4.67386195011399
0,2018-01-06,-74.19158959986521,4.609861471417302
0,2018-01-06,-74.18958718287432,4.611859957708923
0,2018-01-06,-74.18559020578971,4.60785328868064
0,2018-01-06,-74.18357962876287,4.609858279448066
0,2018-01-06,-74.16957667794625,4.643854161882381
0,2018-01-06,-74.16758352236582,4.603858102251097
0,2018-01-06,-74.16358164849946,4.633860498911907
0,2018-01-06,-74.15357589954212,4.627860695943811
0,2018-01-06,-74.15158341864633,4.629858439166753
0,2018-01-06,-74.1335849239286,4.60586542179434
0,2018-01-06,-74.13357328177207,4.609857131284088
0,2018-01-06,-74.12958932449645,4.585860029682089
0,2018-01-06,-74.12758146302293,4.649857760748912
0,2018-01-06,-74.12757986243153,4.699863191493761
0,2018-01-06,-74.12558761568408,4.58385653347343
0,2018-01-06,-74.12157452482273,4.721860151349718
0,2018-01-06,-74.11957880868191,4.675858513949546
0,2018-01-06,-74.11558959772897,4.69785817897845
0,2018-01-06,-74.11157803030652,4.665866645465355
0,2018-01-06,-74.11157427682338,4.691859236942728
0,2018-01-06,-74.11158341782237,4.697865848815259
0,2018-01-06,-74.10957597800898,4.653856099307761
0,2018-01-06,-74.10758409272371,4.673860342688552
0,2018-01-06,-74.09957840833056,4.599858965158823
0,2018-01-06,-74.09558859089383,4.705853134102188
0,2018-01-06,-74.08957997525928,4.701868244038844
0,2018-01-06,-74.0855747432229,4.639852407737813
0,2018-01-06,-74.08158650229174,4.605853246824661
0,2018-01-06,-74.07757486145725,4.637860473122131
0,2018-01-06,-74.07558825565272,4.611863553219383
0,2018-01-06,-74.07358723243878,4.601853822255615
0,2018-01-06,-74.07358655461654,4.605860674871502
0,2018-01-06,-74.07358094378961,4.607866732042336
0,2018-01-06,-74.06958097248115,4.631862159785444
0,2018-01-06,-74.06358642356581,4.631867293266284
0,2018-01-06,-74.05957940752255,4.641855552047408
0,2018-01-06,-74.05958188904147,4.661851362382239
0,2018-01-07,-74.17957613828571,4.613868050348311
0,2018-01-07,-74.17358477684839,4.635862454594796
0,2018-01-07,-74.15357435635815,4.63385620796727
0,2018-01-07,-74.13757622294945,4.617856368166478
0,2018-01-07,-74.13757623682865,4.619865018390491
0,2018-01-07,-74.1295836308527,4.699853467209135
0,2018-01-07,-74.12758475844231,4.607862085570537
0,2018-01-07,-74.12757528050967,4.6738570188655055
0,2018-01-07,-74.11758563856353,4.573863042430062
0,2018-01-07,-74.11758929401482,4.593854015220546
0,2018-01-07,-74.11158746817445,4.555864344627847
0,2018-01-07,-74.10958025900561,4.725865542332477
0,2018-01-07,-74.10559030983362,4.673868059797661
0,2018-01-07,-74.09958129345607,4.705868223655491
0,2018-01-07,-74.09157588888829,4.551859583242249
0,2018-01-07,-74.08957963992586,4.643860591867559
0,2018-01-07,-74.07958182685618,4.611851055379467
0,2018-01-07,-74.07758421132624,4.609861055493734
0,2018-01-07,-74.07557801446656,4.603855825341308
0,2018-01-07,-74.07358494662019,4.599867011701988
1,2018-01-07,-74.0735740077535,4.599851210385122
0,2018-01-07,-74.07157268382133,4.593858304726906
1,2018-01-07,-74.07157730316737,4.593857485146616
0,2018-01-07,-74.06957287102122,4.593851590768615
1,2018-01-07,-74.06958055836556,4.5938610044212
0,2018-01-07,-74.0695893552861,4.673863577429957
0,2018-01-07,-74.06558336612697,4.591852311815433
0,2018-01-07,-74.06558670811636,4.6218683812810575
0,2018-01-07,-74.06558229157085,4.6398594493558925
1,2018-01-07,-74.06557485638689,4.63985411907554
0,2018-01-07,-74.06558517639196,4.651864016725314
0,2018-01-07,-74.0635874225532,4.6718597793684
0,2018-01-07,-74.06357424335465,4.673853260448734
1,2018-01-07,-74.06358643998453,4.673858590238877
0,2018-01-07,-74.06157798481493,4.627867441800212
0,2018-01-07,-74.05958674829522,4.623868648172002
0,2018-01-07,-74.05958780088419,4.629851921588425
0,2018-01-07,-74.05757398050399,4.685855876463629
0,2018-01-07,-74.04957790662301,4.6838669751185344
0,2018-01-08,-74.18158423338542,4.607866905648319
0,2018-01-08,-74.1775805867268,4.597855793115319
1,2018-01-08,-74.17757970040398,4.597858398254258
0,2018-01-08,-74.17358825157035,4.641866028048863
0,2018-01-08,-74.16357517771601,4.639855048862419
0,2018-01-08,-74.16357325265015,4.643852265724217
0,2018-01-08,-74.16157568536735,4.62585856464814
0,2018-01-08,-74.139581208685,4.609865395904673
0,2018-01-08,-74.13357941555614,4.577863823775353
0,2018-01-08,-74.12958738862342,4.561868280963069
0,2018-01-08,-74.1295877809435,4.577867009473098
0,2018-01-08,-74.12557486938525,4.573859086388678
0,2018-01-08,-74.12358568727963,4.593868592650573
0,2018-01-08,-74.12358209107474,4.605865651549233
0,2018-01-08,-74.11158658194125,4.665867535531164
0,2018-01-08,-74.10958933427072,4.661863727260926
0,2018-01-08,-74.10559033921524,4.707854142466873
0,2018-01-08,-74.10359029255864,4.651867626693477
0,2018-01-08,-74.10357401103683,4.715861681544129
0,2018-01-08,-74.09757805645816,4.563851200841628
0,2018-01-08,-74.09758766901696,4.605866789704888
0,2018-01-08,-74.09558568028453,4.65785809815559
0,2018-01-08,-74.09358049725166,4.683866627531538
0,2018-01-08,-74.09357341695984,4.697853191787686
0,2018-01-08,-74.0915855800854,4.639858991683145
0,2018-01-08,-74.08758138321886,4.673856892916654
0,2018-01-08,-74.08158350082313,4.60386143185637
0,2018-01-08,-74.07959000343037,4.593855617784003
1,2018-01-08,-74.07957786547999,4.59385187722606
0,2018-01-08,-74.07558906092771,4.607859961051018
0,2018-01-08,-74.0735834257141,4.663856424438275
0,2018-01-08,-74.07157805246287,4.619853043933088
0,2018-01-08,-74.06757645859729,4.603852125843539
0,2018-01-08,-74.06758517743603,4.635860518266294
0,2018-01-08,-74.0635746182311,4.659851089651059
0,2018-01-08,-74.05957771891894,4.601867734318568
0,2018-01-08,-74.05558696836742,4.665863285576817
0,2018-01-09,-74.1995751212901,4.603863644261458
0,2018-01-09,-74.18758623336987,4.60586325734671
0,2018-01-09,-74.18758290900244,4.625854497934022
0,2018-01-09,-74.18558611175229,4.619862805873244
0,2018-01-09,-74.17958548443295,4.631866593182377
0,2018-01-09,-74.17558454123244,4.629860348981519
0,2018-01-09,-74.16958303384018,4.631860938834114
0,2018-01-09,-74.16758163860375,4.617859855907825
0,2018-01-09,-74.16758207722593,4.623853822733421
0,2018-01-09,-74.16558925161011,4.627867371607187
0,2018-01-09,-74.15757842889101,4.599856811254147
0,2018-01-09,-74.14557867630607,4.633858290173693
0,2018-01-09,-74.14559033522445,4.677860880243388
0,2018-01-09,-74.13957577981502,4.573866332753813
0,2018-01-09,-74.13957391079505,4.6458510582112895
0,2018-01-09,-74.13758430316527,4.619861216282766
0,2018-01-09,-74.13558466043672,4.571853260969627
0,2018-01-09,-74.13558014737217,4.659861636890841
1,2018-01-09,-74.13557895871638,4.65986473029616
0,2018-01-09,-74.13358011896501,4.599855952209852
0,2018-01-09,-74.13357770964689,4.6018597933156045
0,2018-01-09,-74.13157879073933,4.62786535581253
1,2018-01-09,-74.13159022964223,4.627862779361636
0,2018-01-09,-74.12957327774589,4.577859839956943
0,2018-01-09,-74.12957382923734,4.61785603688748
0,2018-01-09,-74.12757555287394,4.623867399659136
0,2018-01-09,-74.12758878047559,4.64986041056204
0,2018-01-09,-74.12558795627082,4.619865103969413
0,2018-01-09,-74.12358354011258,4.5718603960149125
0,2018-01-09,-74.12358216909935,4.671861185041463
0,2018-01-09,-74.11958769029168,4.543860347115729
0,2018-01-09,-74.11957833313988,4.6778612752156405
0,2018-01-09,-74.11558803152009,4.639866139254808
0,2018-01-09,-74.11557904474837,4.7218602878306175
0,2018-01-09,-74.11157648966565,4.54585647767062
0,2018-01-09,-74.1075814977337,4.705856512204876
0,2018-01-09,-74.10557544858516,4.597852912528808
0,2018-01-09,-74.10557272573601,4.707864798228711
0,2018-01-09,-74.10357495204421,4.653855716022971
0,2018-01-09,-74.1015877516075,4.653860771313306
0,2018-01-09,-74.09957779453593,4.581866993537875
0,2018-01-09,-74.09758534068958,4.615867958121707
1,2018-01-09,-74.09758188474969,4.615867033840408
0,2018-01-09,-74.09557715711972,4.65586227445286
0,2018-01-09,-74.0955895007734,4.715855143470967
0,2018-01-09,-74.09357926160743,4.665852252728147
0,2018-01-09,-74.08957586719451,4.695862156318274
0,2018-01-09,-74.08757379478415,4.695868344123254
1,2018-01-09,-74.08757338249718,4.695860607077723
0,2018-01-09,-74.08157487024317,4.617852613490233
0,2018-01-09,-74.07757327160247,4.579864092037912
0,2018-01-09,-74.0775799900169,4.631859196776363
0,2018-01-09,-74.0775760924453,4.641868512215726
0,2018-01-09,-74.07358036585373,4.615865496825941
0,2018-01-09,-74.07357741257843,4.635855403816488
0,2018-01-09,-74.07157254738591,4.597867696747357
1,2018-01-09,-74.07157530237632,4.59785118788655
0,2018-01-09,-74.07158636554011,4.603859039602563
0,2018-01-09,-74.06958389249206,4.65785128487117
0,2018-01-09,-74.06557814706927,4.639854602392568
0,2018-01-09,-74.05158950625744,4.659867992896733
0,2018-01-09,-74.04757919469614,4.683859119156079
0,2018-01-10,-74.19357896187844,4.62186836199358
0,2018-01-10,-74.18557257507213,4.619867085273742
0,2018-01-10,-74.18358756218328,4.605858310299256
0,2018-01-10,-74.17158748993693,4.627865548950601
0,2018-01-10,-74.15758130493236,4.617857414162637
0,2018-01-10,-74.15758407096588,4.637857201767562
0,2018-01-10,-74.15558310823084,4.667853334060944
0,2018-01-10,-74.14957335107634,4.591863195140351
0,2018-01-10,-74.14957289041043,4.609865792125224
0,2018-01-10,-74.1475727522177,4.675851010002618
0,2018-01-10,-74.13959021001298,4.5918553333474215
0,2018-01-10,-74.13558614589031,4.615868660173849
0,2018-01-10,-74.13558032376157,4.659862046892732
0,2018-01-10,-74.13558082692981,4.71186065175191
0,2018-01-10,-74.13357751752436,4.611854618709339
0,2018-01-10,-74.13158416457759,4.5678552180488925
0,2018-01-10,-74.13158607435594,4.6398601277674105
0,2018-01-10,-74.12557900957079,4.589851460379254
0,2018-01-10,-74.12557434110272,4.671863821349688
0,2018-01-10,-74.12558270400629,4.727859989946879
0,2018-01-10,-74.12358786391755,4.597853286598297
0,2018-01-10,-74.12358900621707,4.711862980862642
0,2018-01-10,-74.12358333493951,4.721854185339497
0,2018-01-10,-74.12158015399395,4.571861202090774
0,2018-01-10,-74.11958139588415,4.577856323664352
0,2018-01-10,-74.11957795245263,4.633851998920915
0,2018-01-10,-74.1175897502686,4.5438661120002015
0,2018-01-10,-74.1155855573936,4.661865500099209
0,2018-01-10,-74.1115759451981,4.711851420695868
0,2018-01-10,-74.1095727443576,4.669854051455413
0,2018-01-10,-74.10957933769322,4.703867338987462
0,2018-01-10,-74.10958012897832,4.705862036984496
0,2018-01-10,-74.10957906560341,4.707864821655406
0,2018-01-10,-74.10757569206051,4.667862633994074
0,2018-01-10,-74.10558782241739,4.583864360236803
0,2018-01-10,-74.10558597834012,4.707855616336552
0,2018-01-10,-74.10357829382572,4.653858929794349
0,2018-01-10,-74.10158517686634,4.6178532885537145
0,2018-01-10,-74.09958127505519,4.565854294014839
0,2018-01-10,-74.09758276427478,4.657859003155849
0,2018-01-10,-74.09158867198951,4.667856120613904
0,2018-01-10,-74.08958715059788,4.617855642703303
0,2018-01-10,-74.08958029118548,4.629851136127013
1,2018-01-10,-74.08957741227402,4.629863769563566
0,2018-01-10,-74.08758407963563,4.525862395409566
0,2018-01-10,-74.08757267079207,4.5278688575760695
0,2018-01-10,-74.08758030287339,4.553853952857474
0,2018-01-10,-74.08757821173356,4.679864445075157
0,2018-01-10,-74.08358265984366,4.675860865307164
0,2018-01-10,-74.08157901257673,4.627858658815441
0,2018-01-10,-74.07957934263975,4.61186805814284
0,2018-01-10,-74.07758240182564,4.627855135834516
0,2018-01-10,-74.07558597046074,4.6158661224932285
0,2018-01-10,-74.07358135204557,4.5858521197252005
0,2018-01-10,-74.0735795578311,4.617862523155641
0,2018-01-10,-74.0715894569934,4.653857376283123
0,2018-01-10,-74.06957367589435,4.601857472036383
1,2018-01-10,-74.06957827385683,4.601866259419526
0,2018-01-10,-74.0675794640109,4.661852113871498
0,2018-01-10,-74.06558187735006,4.677854568125956
0,2018-01-10,-74.06358463542873,4.64585133209205
0,2018-01-10,-74.05557539307648,4.625863077293725
0,2018-01-10,-74.05558525758636,4.66985331364728
0,2018-01-10,-74.05558358712368,4.67985520638679
0,2018-01-10,-74.05158626550072,4.677861073508356
0,2018-01-11,-74.19357658242052,4.607852674938584
0,2018-01-11,-74.1915814897951,4.6258634465382125
0,2018-01-11,-74.18559029414207,4.611853658045991
0,2018-01-11,-74.18358827177342,4.5998536144145
0,2018-01-11,-74.18358200052542,4.609856206069174
0,2018-01-11,-74.17158978761964,4.641861058454545
0,2018-01-11,-74.16958371420816,4.629857989014036
0,2018-01-11,-74.14558979696332,4.62386002462497
0,2018-01-11,-74.13958799673836,4.619857730162724
0,2018-01-11,-74.13957957345205,4.637865526646725
0,2018-01-11,-74.13758255378427,4.603868293245781
0,2018-01-11,-74.13757415535606,4.627854217158487
0,2018-01-11,-74.13558268232309,4.603852775700101
0,2018-01-11,-74.13358922251228,4.629857424576132
0,2018-01-11,-74.13357345679307,4.649855940179397
0,2018-01-11,-74.13157565660642,4.567853315763188
0,2018-01-11,-74.12958788504324,4.575863155754606
0,2018-01-11,-74.12757779362708,4.601867743286567
0,2018-01-11,-74.11758165222227,4.639856113992867
0,2018-01-11,-74.11358474225156,4.687851785811777
0,2018-01-11,-74.10757913440705,4.617868111642463
0,2018-01-11,-74.10557834348496,4.5778667051830775
0,2018-01-11,-74.10557615611974,4.69386147903937
0,2018-01-11,-74.10158084261701,4.563868212498858
0,2018-01-11,-74.10157628685212,4.603865615493877
0,2018-01-11,-74.10158464044562,4.643863216590575
0,2018-01-11,-74.09957416607212,4.655866832165865
0,2018-01-11,-74.09958223747849,4.6678592139935
0,2018-01-11,-74.09757810338577,4.699862259055198
0,2018-01-11,-74.09557339932087,4.559860717728137
0,2018-01-11,-74.09557625666011,4.699859726531897
0,2018-01-11,-74.09357660489732,4.569853340402292
0,2018-01-11,-74.0935792197372,4.5878653177974575
0,2018-01-11,-74.09157968706863,4.627862537145371
0,2018-01-11,-74.08958492638477,4.561856762333968
0,2018-01-11,-74.08758490143805,4.625865716907788
0,2018-01-11,-74.08758786496068,4.64586615874663
0,2018-01-11,-74.08558123384856,4.575865548427325
0,2018-01-11,-74.08558605593052,4.629852791042545
0,2018-01-11,-74.08358969400435,4.613857776480401
0,2018-01-11,-74.08358674565245,4.631865987357051
0,2018-01-11,-74.08357768082227,4.651858290916738
0,2018-01-11,-74.08357397971176,4.677854911271834
0,2018-01-11,-74.08358592905148,4.679852943813992
0,2018-01-11,-74.08157815612303,4.625866473098995
0,2018-01-11,-74.08158462544921,4.627852396189554
0,2018-01-11,-74.08157625110803,4.667852161918576
0,2018-01-11,-74.07958930873487,4.6038607836582415
0,2018-01-11,-74.07957728113587,4.681860840796283
0,2018-01-11,-74.07757483257149,4.665852988389294
0,2018-01-11,-74.07557412956888,4.585868424552551
0,2018-01-11,-74.07558179044418,4.59785138457555
1,2018-01-11,-74.07557429142192,4.597858402577913
0,2018-01-11,-74.0715807692216,4.635868617367424
0,2018-01-11,-74.0715889846999,4.685850990777839
0,2018-01-11,-74.06958693418316,4.603863287708826
0,2018-01-11,-74.06157794648273,4.6158642156069005
0,2018-01-11,-74.06158021338796,4.661868022727371
0,2018-01-11,-74.05757533894717,4.621851550775245
0,2018-01-11,-74.05758909275013,4.661855397387783
0,2018-01-11,-74.05557495946974,4.651861457676442
0,2018-01-12,-74.19957441887281,4.60386814768859
0,2018-01-12,-74.17958137876965,4.607855728996787
0,2018-01-12,-74.17158411965877,4.629867220987073
0,2018-01-12,-74.16957958924345,4.6938664864085045
0,2018-01-12,-74.16757476443044,4.63186706310913
0,2018-01-12,-74.16158358599367,4.643853924810528
0,2018-01-12,-74.1535823246209,4.62185656984997
0,2018-01-12,-74.15158945103984,4.679854812327516
0,2018-01-12,-74.14158465788807,4.621864644641562
